utility_payment_consistency,rent_payment_consistency,avg_payment_delay_days,failed_payment_frequency,avg_monthly_income,income_volatility,income_consistency,income_trend,transaction_success_rate,spending_volatility,recurring_payment_count,essential_spending_ratio,avg_monthly_transactions,mobile_recharge_regularity,digital_transaction_consistency,months_of_digital_activity,creditworthy
0.8161061102831512,0.9378812181830833,1.5797851621531753,1.097487556977049,70083.40590889932,0.04143717541375099,0.5602611720333728,0.015037030472717788,0.6254939955987584,0.3510760526798292,4.0,0.806461774531444,18.885885343286258,0.9223085486313313,0.6507868533299396,31.06730306586123,1
0.564329179567133,0.6707508716931342,9.669202084691792,0.2260930224683309,84325.60267710469,0.09479878894024323,0.8508420651893943,-0.24141132324139777,0.9144602085707473,0.5264569351238999,3.0,0.5087677209918854,11.934202870313493,0.9412213040628418,0.8552289457532417,2.920325796149236,1
0.6955255418595557,0.7031853610582172,0.16202092786403208,1.0796726334625382,99387.26700633511,0.23955207687864105,0.8183233251246348,0.7095783236653134,0.7567333736773223,0.690815528529612,3.0,0.4730955450268676,43.331957210011076,0.8147164064994602,0.3195903907938514,43.72901219620691,1
0.7033277158030663,0.7198263514400774,0.39575713189288975,0.41643685643260664,47839.476056157226,0.049770446729644584,0.8902580970482066,-0.21989605925998748,0.8523422858811806,0.808844878459992,3.0,0.32642088333692965,64.85020344776413,0.7319725892656577,0.7186986457729251,11.879198721951607,0
0.7204205343786013,0.8322392420549801,1.6004400647300043,0.30562060713184586,55857.52309318584,0.05335408478097621,0.6157015708911167,-0.04839228378613622,0.8473386184420114,0.35358576642256373,11.0,0.6694685337956261,74.74504923088074,0.572769861356249,0.9159912597727462,3.3568254351437643,1
0.618516567941663,0.5705952233931275,1.1149239111524616,0.10054718894894303,37701.66515356901,0.1552787784573388,0.803270194094019,-0.18951551564555222,0.9437830036936984,0.3569889055643737,6.0,0.7289440687260266,25.21687448337658,0.7332640875757558,0.6732838758225009,13.785559989118319,1
0.8505770661072206,0.8587593126441506,1.3189138405797765,2.1573453218426035,25679.029638818876,0.18288306602344,0.7351804462013916,-0.19623261608196116,0.8947773926318897,0.28892536627556703,5.0,0.5385216916810336,31.651354528930806,0.591778080854719,0.7819249442392963,36.72618793202589,1
0.4987590569652909,0.6633664243156376,7.996031899007809,0.8364616506206803,140284.09120593447,0.2206623171648989,0.8182604140511348,0.10985662665517867,0.9753532835775539,0.31965539252559894,2.0,0.5430071216449164,33.78903530454127,0.5245868246772634,0.7596078849800858,8.877428798693503,0
0.7876278197268776,0.6947043124041582,4.140559071972652,1.4778330640473194,35953.69840528689,0.020939050991636017,0.9017059166454254,0.05910631604679519,0.7923828968542493,0.31111551504352436,3.0,0.5490450308565794,24.705111319533064,0.8442500345390641,0.9711116472595839,3.5296148288973197,1
0.6596127560792087,0.6237211790414464,0.028936879463638376,1.9506889016971605,14143.505465679036,0.4610127747598587,0.8096821207594683,-0.08378415615008408,0.9629442018153117,0.3501366837103922,9.0,0.9083504221239813,41.715329897127624,0.6180086556485644,0.9320123654963471,15.468019111483553,0
0.7400284924195182,0.6296305595720194,2.8046574653915113,1.7059517085956295,32569.42357945837,0.18079208503102748,0.8490926791595331,-0.013390396621724629,0.9182628354734516,0.6667965361874084,5.0,0.5782378233825041,73.11435150895845,0.6059239390659577,0.8953362657444722,32.37453688234031,1
0.7652306850575336,0.6758222533852584,2.6202714133359923,0.9537352079936499,136729.97977420597,0.03706278348223299,0.9503194979522889,-0.18792542039730822,0.776560947774199,0.2213825594373277,6.0,0.7196254803479348,66.4868717210351,0.6134345016606348,0.6848336394336116,2.3287128820729435,1
0.5997794779361405,0.7666279670984377,0.6048827882447572,0.7362858117705745,45241.21104763703,0.2147158741789341,0.786931980806142,0.2606902550904642,0.7747974842083085,0.26332505577976806,6.0,0.7669652289637852,29.447915146911456,0.7433004426137446,0.8207558698940484,1.0,1
0.7212828312656074,0.3389371968841408,5.637247390566545,0.7073109979586282,50380.654041244205,0.18181555038208866,0.9320519976205963,0.9220770970362855,0.9570493572066842,0.5307025463094406,5.0,0.6730584438127517,22.77778597800938,0.5173140659501152,0.5717829284486118,1.0429211771176916,0
0.7247142755349301,0.7365176327359005,6.054939905860646,1.5326802056208662,41535.273825076474,0.03550904758783688,0.9023793777929275,-0.24993651089328736,0.8967961400811967,0.23767461988169275,2.0,0.6806999088885015,14.781810810044163,0.9066287678466368,0.7985523313750944,4.715993997935681,1
0.6536940404098422,0.8819467181577312,6.3808042148519455,1.024184571990922,129472.08863578127,0.08167656258685871,0.348974592225524,0.25758528949384185,0.9796379704997739,0.2808194355782714,3.0,0.6037184228642469,9.815474032724586,0.7907381382457325,0.5685348288742508,1.0,1
0.6584309311037017,0.6270408995546922,6.518430654083177,2.8370274606153787,7623.729710168463,0.315410926503062,0.9082984374084861,0.11797958280828405,0.8013861822326479,0.2003036501100336,1.0,0.632987093280567,48.4831268549674,0.8586404778241554,0.6762014901106487,10.076276702077523,1
0.769370657555962,0.8932526809751472,0.0002641416384416606,3.1155903807170366,43056.330559253554,0.1385448614439139,0.6665972874726376,0.3674519032530359,0.9407536868488816,0.7170318874795548,3.0,0.6116315314512529,33.09671017821452,0.7993898804871694,0.6590821868713054,21.536981689960914,0
0.49924661902968537,0.8133712725789195,15.386968536684924,0.2805074406531989,25898.79542556985,1.0892320188561166,0.7962803018426605,0.3787171841984286,0.7072168115598011,0.37644850944830255,3.0,0.6546664931918781,33.311728447703224,0.7789940234096543,0.5537777147381976,22.310200232348834,0
0.3966597145697046,0.8943911214223055,8.41565819577594,0.21967946517097608,50289.58805877753,0.06227230474897176,0.7852902729671625,0.18216507888746425,0.8195705938141274,0.30027838065716006,5.0,0.3198514357511273,183.51560530109558,0.4136036307708383,0.5336809215828832,18.226045053187946,0
0.6713494572212239,0.5745055043098456,11.716082225797155,1.4930046670896053,56004.256776380535,0.24173027820716653,0.6250181488283503,0.0840717695539601,0.6555009553173945,0.4629544119052276,3.0,0.7995447800573401,100.59381404492662,0.6754240000925037,0.5587596621483535,6.3227024160316105,0
0.7280095396756684,0.7402977438991326,0.0788347142499752,0.5376413212679176,10804.189369953327,0.8412907455584362,0.8477479469292349,-0.0737800798593786,0.9121525687106142,0.1935512750260321,5.0,0.7413461349030909,34.129444034642766,0.6725813717927966,0.554729736982817,23.968264328011323,1
0.9509905103013654,0.4173568573196875,13.579816822723178,0.028117979375139504,9401.276064120417,0.402992010022093,0.8594898002468849,-0.20598414124345418,0.8920886464259201,0.2756974284250122,4.0,0.6003370364224303,38.32372875397474,0.9799050566530418,0.9110559131269048,15.465103363141084,1
0.7322851655276931,0.6226150292877909,8.298094094249576,3.2925165798837597,32018.272460398377,0.15486951951496686,0.6784987206564506,0.061261735619286106,0.891738723806287,0.4409848961779289,3.0,0.9373157224097146,15.234690515906902,0.5337612781346743,0.7174936600347234,35.54228453296578,0
0.5390540201753489,0.8731181079111592,9.076752090344172,0.3860217976218797,12878.151802436681,0.1628499407279478,0.7288603688154985,-0.4138355325670722,0.7513090826334833,0.3146400770016638,0.0,0.484536307820084,52.03503221325877,0.7704974708957046,0.8274528526195695,11.701768631115707,0
0.3919299060422733,0.4518235618726146,0.48964865514422745,3.973554113564214,16924.63924930205,0.3908453102216096,0.7154432801191414,-0.13754239604698748,0.7602023883559227,0.14442049157003825,2.0,0.521978815187666,38.87368555150448,0.6650425794900119,0.8386822299309861,3.5753508198116655,0
0.7116978489082427,0.7636231442478623,6.711923845927728,1.895767084532403,122308.16825360624,0.0880415997201769,0.8804804372819536,0.5427414497890275,0.9099013694393874,0.205170586451019,5.0,0.7730465709239178,17.85268883472963,0.902477165301527,0.8626971415588518,18.124330231382498,1
0.926335049171045,0.512310755380525,16.08397615928,2.1573512066153553,22397.70762316363,0.30639812951563244,0.9193135496534024,0.13940488843187648,0.8126503511058663,0.1361999210232902,3.0,0.6002070626988039,39.43711177952517,0.9878805097209079,0.8488363569414846,2.941955606621013,0
0.508671721699681,0.41823633435417756,5.674524989182576,0.3374581377260087,37180.723347849904,0.07193637835961572,0.9013188589591553,0.4570657675742199,0.989382883830367,0.36007970657175603,4.0,0.6789782921085528,68.68966317041534,0.7804994628383807,0.7278902791272768,59.41367582487431,1
0.6447284351945167,0.8562718301575505,4.2263825773637995,0.4002404412033372,45146.30049539936,0.08621764842925289,0.9245819867675731,0.6878575546633696,0.6740801545062842,0.5990496082131719,4.0,0.8217264545366347,140.80426787221919,0.8984540966833868,0.8317359767759903,21.869709055330787,1
0.738916560935646,0.7856486843252698,14.559684104208163,1.104920734320779,16637.542358704108,0.6777806305643499,0.8933070605341692,0.02918821763407313,0.7921840850291179,0.21956890436761428,2.0,0.6403336654379348,11.48553817704909,0.5564393101352912,0.49031069275980926,25.414328436501766,0
0.6276956838705985,0.4322432373026713,2.925385790276509,0.2832940902851907,49941.66789082489,0.21873715100592986,0.8047006764181198,0.18293033367745662,0.935132287514957,0.6646355956066705,4.0,0.6826992941154681,14.862692223340202,0.8783922539258998,0.7098412147999773,20.468713951607256,1
0.8549501657414503,0.484720012475926,4.572631026716765,0.5466971504342726,29695.71353895109,0.11326825762072813,0.30520837898333525,-0.020738357661102214,0.9850284273811072,0.49821216863209905,4.0,0.6762209997114306,30.88093424051951,0.7285133281844725,0.708547175758701,1.847746735362598,1
0.8088247269742654,0.7726941126215471,3.234547007105441,0.5817232496388125,45953.73943402443,0.2833571180685903,0.7407645125092741,-0.22504230419024254,0.8876877914079689,0.21925914756196285,0.0,0.7238880592852057,38.907771978708844,0.8997978597653767,0.5350936276139439,11.26888378867833,0
0.49641195779333475,0.8451704348273934,13.503850429849283,0.26086939276418175,100927.5778118406,0.02883723702834481,0.8903496142536288,-0.28118730373296186,0.8136096436102147,0.21078140500716852,1.0,0.6807810727275124,107.41983332753435,0.8293634586005325,0.6715762597534085,18.969729712826474,1
0.7579669876344522,0.5602340109596267,0.395674535892102,0.3444647548356997,64250.97483286037,0.10185978058746038,0.7076173292115048,0.43726014903859656,0.7621089013595428,0.3675186619203929,3.0,0.6651410638604404,78.24802224869606,0.5171127903496715,0.5450505423027057,4.689514536628368,1
0.8268006851508448,0.8357801124083619,3.4769454671014506,2.330663139629839,33311.18681417785,0.08569341886607057,0.5290865651194461,0.18345091219425924,0.9528128949455997,0.12289647532600251,3.0,0.465612092185357,7.755566460148711,0.523522179602103,0.8658297845916146,20.481832376342624,1
0.6770956224095878,0.7852822661164418,5.807000777644524,0.27443517594711336,13727.102817387266,0.8071803379760015,0.7723830265511771,0.8386412288324212,0.9740487043960022,1.0735146566475269,0.0,0.6433725324425194,24.63158333078893,0.9482045003628099,0.6486931935109129,30.854922871289265,1
0.5198931175616088,0.6883935464998312,7.848839828464314,0.04330522952115561,27296.347867603166,0.3293153776270066,0.8317944104132617,0.4888208051695564,0.6896821329730858,0.13919711691798525,2.0,0.4758405836756648,11.437364854443365,0.8804121426665431,0.5520548612277476,5.786766876209844,1
0.8866087926804624,0.8705011697600071,4.373568881373366,1.4887655894977598,87041.74842478443,0.12530486321322923,0.9012898941715455,-0.19248519581454718,0.8193390527712942,0.2539079863820615,5.0,0.4377979647134757,13.281637273700206,0.7550348053786157,0.6166054530924157,4.007660391929185,0
0.5338395953442137,0.5526460582167388,11.979961349966722,5.5934975058405625,6483.953347123824,0.5081890263409204,0.9191832792942451,0.4361368720907085,0.9863196759189403,0.6227019648349992,2.0,0.8319046618690016,49.827464755997795,0.8962123071875666,0.9706885749454234,38.64509302704602,0
0.6027072010026951,0.6787886499498588,14.23582405894265,0.6034363098914801,82893.76726482034,0.09939553897745942,0.8414709699757442,-0.02203021564090213,0.9487604997170608,0.18465546037837183,1.0,0.5806900347315146,36.52658243873334,0.6875760893327968,0.6652793782706227,1.0,0
0.7854993601217873,0.6294030734335525,0.33240455547980696,0.18946039067231318,38511.991283055424,0.10630780248610604,0.9435338448383286,0.5867438836516006,0.9188912612500423,0.6082653080374426,3.0,0.7992933337860838,105.83179181133353,0.6616870366527667,0.8606459703304155,5.316737638243913,1
0.8907092685328146,0.7199803670617948,2.5739217421121645,1.2673068493324071,10782.32628214374,0.4682941784030083,0.8086455290590795,-0.09453355089720811,0.7859746898156547,0.12691448465571337,3.0,0.4228715546800223,12.360599432051764,0.5820349674628794,0.7464979964668063,9.397914169297312,1
0.9081616337628275,0.6540482760027598,0.11869282551311909,3.552353726131029,45744.34247615784,0.10550700669283448,0.9241467429312772,-0.320970384097069,0.7810716048421915,0.1554324807287659,5.0,0.6259015722872521,32.533063921212516,0.5894483319365822,0.8768937676689441,20.07960857689063,1
0.6160869699678154,0.477325475785727,1.9980364238353923,2.2991443948999217,8357.49392227505,0.7525006666782403,0.6497129735045284,-0.21830203082456387,0.9204264360051546,0.41784092498851244,5.0,0.45356356773137796,22.67900431799394,0.8808075121849244,0.5676914817561147,60.0,0
0.8914463430902213,0.7651359522242048,3.8487181949046487,1.4613401200604232,34136.26887743172,0.05895395641873844,0.8392443498881004,-0.19786596096596545,0.6139345447119022,0.35191536682387625,5.0,0.44738321519714624,99.64245295741233,0.5746530500184156,0.7279621637442708,8.340036184941969,0
0.6837908089543394,0.9452332656754123,12.084087040814957,0.5676283813810877,35843.89854836937,0.14745409883838023,0.808601782894219,-0.23610070584746565,0.8708557926005234,0.3551217671794704,2.0,0.5265843213956131,17.66295121895387,0.8579454624663844,0.6825471700820227,53.49935145457722,0
0.707925673143736,0.7813090458749358,9.372043334361457,1.1709367480289259,42254.88497937232,0.07615802633059768,0.8368996240384783,-0.1290433102420427,0.8839614219983309,0.3708910128828917,4.0,0.7442765286061424,38.53016191490048,0.9359568923982438,0.7211090275680336,8.224710050354686,0
0.6453013821578876,0.7921897555208077,0.6819615581783676,0.14351936018466138,55992.67942391721,0.16557889628442166,0.666935351956372,0.44267674813009505,0.9190883340026422,0.2968482328982445,9.0,0.9232157568339976,12.504887716096443,0.8581423742290549,0.9731054842399985,21.405244995222745,1
0.8791772076748084,0.7527693848326819,0.48823159334007704,1.7042162287294271,14060.623488128353,0.424560440597736,0.87752369952074,0.8184176833064737,0.7585961739617815,0.46281164752680404,2.0,0.7750649127783733,91.23374127394075,0.7410683491326823,0.7075018550876723,3.253737464351883,1
0.38044819059090573,0.9125904879742702,4.449063676941362,1.9370001028707038,42577.331323942286,0.047877621733016275,0.9522459216277532,-0.4320758062214015,0.928896098591274,0.7057487621437466,2.0,0.8368202212095176,119.82272231254636,0.6353882953882601,0.49941778087357946,11.10495093259072,0
0.5986590205696427,0.9299947057253486,3.7976954637242355,5.029966706426129,44888.86502793914,0.031025377257101885,0.7700145836216641,0.6054052171332598,0.7798807285195327,0.3323847101034051,3.0,0.7944220970943311,20.326603451743125,0.6668433060844562,0.5588105404022211,36.90117765300799,0
0.8916913232451109,0.7261171501973251,1.5488044031406434,0.4524633124226284,115376.48252021767,0.061684529468995775,0.801000007650957,-0.09108148638977148,0.6638487317376482,0.7934720941482387,2.0,0.2750451501665234,18.68792755169301,0.7342672600954883,0.8461264576362293,6.9417758924783435,0
0.784771612779088,0.6962564591107148,11.48565420024942,0.027943295774963135,24291.39332551027,0.2657722427635595,0.899235917805958,0.2391530124808936,0.9437259873543,0.30932313684063584,4.0,0.7467161942214275,39.832227824613305,0.3204871576095699,0.8966264269846449,2.0008431643185918,1
0.9493936041328687,0.7682036584594557,13.11163892280829,1.1831940591739332,25528.17533912651,0.03610234809316224,0.865406450846832,-0.561658412229319,0.9074673872887771,0.4618572583611318,8.0,0.8075668420578055,18.681740362671256,0.7578850071089595,0.8174061555378583,13.313483920282376,1
0.8583373459082819,0.5268133699966094,2.5759376012673627,1.8403018850979151,35762.40838871945,0.04962181435801735,0.7930454803755889,0.3096140069379424,0.9283440210870912,0.2947580198855313,4.0,0.8655534836357875,73.88938080781314,0.4583273886699512,0.8202762893689315,10.421782612626119,1
0.6475644178510022,0.546236531056396,11.050146110160366,2.343884991828021,105491.71155926776,0.10751419513931042,0.6553595027467208,-0.7021249587264251,0.9893203426417307,0.4227474459127474,2.0,0.8684119575458519,45.57550622041418,0.7983822131447424,0.8808592983309376,4.693807077003896,0
0.8579377243901719,0.8714297883899985,2.422126775155586,0.3230215267282605,7719.583432485426,0.661288238244659,0.7999051826207851,0.22557402892406617,0.8797307236362407,0.061699298547181966,2.0,0.5932485690538827,80.39518367323345,0.7842412835598234,0.7716341504933234,42.48675922989205,0
0.8690341933565224,0.7785845096471798,6.674525161483274,0.4552149669498198,26533.40965491555,0.09936036070774926,0.5717262000608748,0.2029024188117346,0.9643550351611408,0.06184993074008814,3.0,0.5268991339786114,15.539385568468193,0.7728419022909637,0.7040611754174549,16.5692968792421,1
0.5290214802414378,0.5929359792238166,3.230766644425504,1.0779772789632445,46302.41325969665,0.15295206893579652,0.7116723237244528,0.17640305371818696,0.9398620341456512,0.9210102505894671,6.0,0.698734774567174,12.641446250381968,0.6836068352155944,0.6153208981113537,7.6759932315189,0
0.6511457822536105,0.691876501689396,0.6538654669148859,0.6020620502995052,45612.24188068043,0.23199706519621005,0.8841614452158855,-0.19396406025317178,0.9089588290561623,0.18076855718770457,4.0,0.794932219310261,42.7666122993732,0.669462573925469,0.9160288031762577,60.0,1
0.5883764744759382,0.4791347360001111,13.150878527922805,2.9546595333593575,26808.86331133288,0.5757944873765379,0.963711943338115,0.3198106697718575,0.9076655266796373,0.6561041520050973,3.0,0.6142285817322414,108.07146834424192,0.7448654231162276,0.41218743690194387,2.6639440279869184,0
0.9080403979367927,0.7138093604418513,3.026566149178444,0.9629972830306055,22621.282770785696,0.28812016683182146,0.9010175407788513,0.25643260376668686,0.8953463572347723,0.8740046261112557,2.0,0.7804506517628438,17.20095333391178,0.6781719718421936,0.5665704022242544,33.90400463119944,1
0.956318374061485,0.5378951622919125,6.630458135732158,2.4110000236379214,16166.21890182839,0.08739620130346042,0.6747236495910025,0.01601888654355213,0.9879322079027217,0.23166501758660185,1.0,0.8267050539586877,45.72953743464106,0.700582747089587,0.7689184923470623,4.719180574404808,1
0.9535437444155195,0.7518593064302574,2.2877974145165916,1.3034659165507558,44144.453416469616,0.06057997124306832,0.5904747218115626,0.3687401228700776,0.8109806731462312,0.5125306337530541,1.0,0.34356366811881695,20.8258677151846,0.7694040094829415,0.8475575184072937,4.928187329051938,1
0.5495346679529837,0.7032746044095061,0.09530699111048097,2.2248036600007914,51013.86478391529,0.2261087237106602,0.939886673460678,0.06175834137379788,0.9795095886417438,0.42337203629973985,4.0,0.587900738329356,69.48152550114743,0.9346952642088179,0.6947638297859549,12.410609680162933,1
0.7983691564575395,0.8762591761844057,0.5297498839564118,0.6067126172176279,198198.75541476315,0.05910720484489383,0.8172735642493109,0.31151086356350477,0.7366628786943911,0.48282469393726696,3.0,0.3165513771343227,17.833520423013884,0.6722934872181997,0.6727591459374687,19.521678803493874,1
0.9448830813391883,0.8723946345685436,3.42807290468021,2.670487239354012,55948.34801573506,0.03583645590686852,0.8325468026821884,0.04964826904236393,0.9237688409346855,0.33699435740770123,7.0,0.4627443443137852,40.1461698577823,0.8798788832013936,0.8776399876444192,21.108203304670536,1
0.6304796353037824,0.9004498795851577,5.855340055502804,0.4814908327063885,7943.720062779829,0.5563844349071769,0.8486706121773642,0.18668079644381624,0.7150955669150477,0.6303374678642263,8.0,0.6993316962448067,72.5626761058365,0.9425932564332571,0.7379249396161853,1.0,1
0.843275044756087,0.6437416205756517,2.0378515618268973,1.1848136151019681,10044.567570847754,0.3403265555289697,0.6380094642893278,0.32988917643010485,0.9226588499591467,0.4267854501319738,3.0,0.48643501362393676,12.922636949711713,0.7686216200373007,0.47956086407365095,6.085343777101447,1
0.5370792482408929,0.8342571054259827,5.945231458279951,0.36121130465012274,108397.36387832776,0.01608768465710462,0.803998256322015,-0.059165029447213996,0.7535969187893602,0.18161177195615283,5.0,0.675616615112595,50.48026374185373,0.8581228879465389,0.6318323021921591,19.450582803758852,1
0.7668327836692785,0.764602407825122,5.997175400798885,0.968040626947723,26829.91431301178,0.501280113622775,0.7948224368827256,-0.39353463450167814,0.9936081412290434,0.6928036979396885,5.0,0.32465146866616007,25.78269973421152,0.5720708940649964,0.41800923562360537,39.68760327177152,0
0.747948435107594,0.7513333909255723,6.085896593996464,0.5744738393737668,42049.884009638095,0.022750184204211373,0.9291304058742936,0.21043160221926183,0.574927738432291,0.3331637498174979,1.0,0.4208678687416059,59.92921313163221,0.5016823404601474,0.647072569484814,19.94997668361016,1
0.7171556609456584,0.5812044924408489,3.3915081555138507,0.4653075933714525,29030.573661336617,0.11971677087795485,0.761218747426655,0.5757565514451719,0.956108092807249,1.0773326585583893,3.0,0.4095371106570945,42.87454784175493,0.6762363034923818,0.664276628617288,5.563522204525294,0
0.8074626164270294,0.6836639546198936,12.318827541832121,5.116190732087566,33508.98234979043,0.08537635503746897,0.7713587457293222,0.2196603891829784,0.956441169751779,0.2806406448779257,4.0,0.485880540292606,24.72042635988365,0.6972595498339687,0.7291805413967882,12.75866598290139,1
0.6936605565081185,0.822123893558076,3.3588516902550563,0.26166241778099913,27566.650708312995,0.15274245974650633,0.7246439570076677,0.2272569258785491,0.6738577336291756,0.09826578767113955,4.0,0.5967864601555279,31.01186375212311,0.7843725005352296,0.7530352245876689,18.77258647798974,1
0.8269202468678515,0.9739217641161061,2.991596435154196,2.321991056791621,35473.2232999066,0.07449536475782355,0.9500835815232054,0.0831295574013438,0.7904709944107512,0.3582185089909953,1.0,0.6197606703775438,9.150393264030756,0.5717092349808214,0.6149386371771478,2.6175269196172,1
0.7822093173965847,0.7219435074254344,1.1118493722132163,6.218295060463943,36525.14671155821,0.1077744228872519,0.8520548181139522,0.3956474611092804,0.9249635010737465,0.3764953260774177,3.0,0.7300548451529586,60.88591613644499,0.8110186338091957,0.5375748936654872,14.170558909623749,0
0.3382469519769455,0.8794179767393611,1.83835509431483,0.030153278361240356,87172.8183962624,0.03197932610144849,0.7302896734646752,0.025625833544825075,0.618140744790384,0.7558376289821422,5.0,0.790732789087922,125.19470131548219,0.5911117416275792,0.7441585353098543,11.484486920789516,1
0.7241010434605898,0.779618138132719,0.2162835954902101,1.8011041423991894,32061.286921837484,0.06218852111828034,0.5809506579811174,-0.08155951245074472,0.6820111103577144,0.8480391256027473,2.0,0.8010713660158654,22.636272221802937,0.7539834798673863,0.6646219777406118,7.3880921159379165,1
0.8599112545626415,0.7966638427992332,5.019265306908135,0.4373580539511067,40300.76345751978,0.12725352690067654,0.6266932043387355,0.5421193011499463,0.5963133476876017,0.22009045416671166,3.0,0.4556974166160613,32.249757977270605,0.6393179631523993,0.5609451003075377,17.584871134382716,0
0.827247667159291,0.6245983071766356,1.4286581718142815,0.061995411021567415,140652.5333086338,0.030375512618478182,0.6673932709207133,-0.11221532731707287,0.8984976639663784,0.198490153173565,4.0,0.774210127380458,99.5532484964455,0.7615976803230134,0.4315075829195609,18.201524392462314,1
0.8438067295593595,0.6142258207437344,1.8131435516013774,0.7734798342312943,134522.0091676305,0.06889163819829042,0.7870968997206115,0.45578837858069965,0.924213796557619,0.42882610356308365,3.0,0.5635877910898994,9.430142258693925,0.8667601160671033,0.7783064045410414,60.0,1
0.8266101239301327,0.7269224698002174,7.366118270977675,4.1050868425764016,14806.372480775217,0.63568154227367,0.870212757860935,0.5423741847830835,0.9371912361166712,0.37629596735064597,4.0,0.8051823215401089,47.11340882737597,0.9708925896182594,0.45580269005996105,10.064699854340507,0
